Title,BSR,Price in £ (starting from),Author,Book Type,ASIN,ISBN-10,ISBN-13,URL
Hooked,"8,830,677","2,000.00",John Franc,Hardcover,1935639153, 1935639153, 978-1935639152,https://www.amazon.co.uk/Hooked-John-Franc/dp/1935639153/ref=sr_1_1158?s=books&ie=UTF8&qid=1540749015&sr=1-1158&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Le conflit entre l'astronomie nouvelle et l'Ecriture sainte aux XVIe et XVIIe siècles,"9,377,927","2,374.99",Pierre-Noël Mayaud,Hardcover,2745311263, 2745311263, 978-2745311269,https://www.amazon.co.uk/conflit-lastronomie-nouvelle-lEcriture-si%C3%A8cles/dp/2745311263/ref=sr_1_1142?s=books&ie=UTF8&qid=1540748995&sr=1-1142&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Tommy Hilfiger,"4,639,270","2,042.99",Tommy Hilfiger Group,Hardcover,2759403130, 2759403130, 978-2759403134,https://www.amazon.co.uk/Tommy-Hilfiger-Group/dp/2759403130/ref=sr_1_1141?s=books&ie=UTF8&qid=1540748995&sr=1-1141&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Walking Among the Dinosaurs [With 3-D Glasses],"9,976,176","2,423.99",Nathalie Valliere,Hardcover,2764119682, 2764119682, 978-2764119686,https://www.amazon.co.uk/Walking-Among-Dinosaurs-3-D-Glasses/dp/2764119682/ref=sr_1_1139?s=books&ie=UTF8&qid=1540748995&sr=1-1139&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Jazz,"6,249,918","2,499.00",Henri Matisse,Hardcover,2912257247, 2912257247, 978-2912257246,https://www.amazon.co.uk/Jazz-Henri-Matisse/dp/2912257247/ref=sr_1_1131?s=books&ie=UTF8&qid=1540748976&sr=1-1131&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Geotechnical Engineering Handbook: v. 1-3 (Geotechnical Engineering Handbook),"8,466,280","2,186.44",U Smoltczyk,Hardcover,3433014523, 3433014523, 978-3433014523,https://www.amazon.co.uk/Geotechnical-Engineering-Handbook-v-1-3/dp/3433014523/ref=sr_1_1114?s=books&ie=UTF8&qid=1540748957&sr=1-1114&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Charles Koechlin (1867-1950): His Life and Works (Contemporary Music Studies),"4,215,842","2,355.60",Robert Orledge,Hardcover,3718648989, 3718648989, 978-3718648986,https://www.amazon.co.uk/Charles-Koechlin-1867-1950-Contemporary-Studies/dp/3718648989/ref=sr_1_1046?s=books&ie=UTF8&qid=1540748894&sr=1-1046&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Power Cables and Their Applications: Pt. 1 (Power Cables & Their Applications),"5,103,855","2,422.99",Lothar Heinhold,Hardcover,3800915359, 3800915359, 978-3800915354,https://www.amazon.co.uk/Power-Cables-Their-Applications-Pt/dp/3800915359/ref=sr_1_1032?s=books&ie=UTF8&qid=1540748880&sr=1-1032&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Der Pyramidenbezirk des Königs Amenemhet III. in Dahschur (Archäologische Veröffentlichungen),"7,507,173","2,290.99",Dieter Arnold,Hardcover,3805306083, 3805306083, 978-3805306089,https://www.amazon.co.uk/Pyramidenbezirk-Amenemhet-Dahschur-Arch%C3%A4ologische-Ver%C3%B6ffentlichungen/dp/3805306083/ref=sr_1_1031?s=books&ie=UTF8&qid=1540748880&sr=1-1031&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Willy Spiller - Hell on Wheels,"6,063,060","2,245.99",Tobia Bezzola,Hardcover,3906822079, 3906822079, 978-3906822075,https://www.amazon.co.uk/Willy-Spiller-Wheels-Tobia-Bezzola/dp/3906822079/ref=sr_1_1020?s=books&ie=UTF8&qid=1540748865&sr=1-1020&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
The Engineering Handbook,"8,985,820","2,026.99",Richard C. Dorf,Hardcover,8172247303, 8172247303, 978-8172247300,https://www.amazon.co.uk/Engineering-Handbook-Richard-C-Dorf/dp/8172247303/ref=sr_1_963?s=books&ie=UTF8&qid=1540748806&sr=1-963&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Norwegian-English Technical Dictionary,"7,621,458","2,123.19",J.E. Prestesaeter,Hardcover,8257320676, 8257320676, 978-8257320676,https://www.amazon.co.uk/Norwegian-English-Technical-Dictionary-J-Prestesaeter/dp/8257320676/ref=sr_1_962?s=books&ie=UTF8&qid=1540748806&sr=1-962&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Viaje Al Oeste Las Aventuras del Rey Mono (Libros Del Tiempo / Books of Time),"7,293,308","2,002.99",Anonimo,Hardcover,8478447741, 8478447741, 978-8478447749,https://www.amazon.co.uk/Viaje-Oeste-Aventuras-Libros-Tiempo/dp/8478447741/ref=sr_1_921?s=books&ie=UTF8&qid=1540748752&sr=1-921&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
La Autobiografia de Monty Python,"8,480,718","2,152.99",Monty Python,Hardcover,8493448737, 8493448737, 978-8493448738,https://www.amazon.co.uk/Autobiografia-Monty-Python/dp/8493448737/ref=sr_1_916?s=books&ie=UTF8&qid=1540748752&sr=1-916&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Julio Cesar / Julius Caesar,"9,081,990","2,074.99",Javier Cabrero Piquero,Hardcover,8496249603, 8496249603, 978-8496249608,https://www.amazon.co.uk/Julius-Caesar-Javier-Cabrero-Piquero/dp/8496249603/ref=sr_1_914?s=books&ie=UTF8&qid=1540748752&sr=1-914&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Alighiero Boetti,"9,765,614","2,445.99",Achille Bonito Oliva,Hardcover,8837068425, 8837068425, 978-8837068424,https://www.amazon.co.uk/Alighiero-Boetti-Achille-Bonito-Oliva/dp/8837068425/ref=sr_1_893?s=books&ie=UTF8&qid=1540748716&sr=1-893&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Tintoretto: l'Opera Completa,"6,235,370","2,240.99",Paola Rossi,Hardcover,8843532847, 8843532847, 978-8843532841,https://www.amazon.co.uk/Tintoretto-lOpera-Completa-Paola-Rossi/dp/8843532847/ref=sr_1_892?s=books&ie=UTF8&qid=1540748716&sr=1-892&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Men without Ties,"5,338,202","2,025.99",Versace,Hardcover,8878135372, 8878135372, 978-8878135376,https://www.amazon.co.uk/Men-without-Ties-Versace/dp/8878135372/ref=sr_1_889?s=books&ie=UTF8&qid=1540748716&sr=1-889&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
The Charms of the Gourd,"6,958,671","2,422.99",SHIXIANG (Wang).,Hardcover,9625770046, 9625770046, 978-9625770048,https://www.amazon.co.uk/Charms-Gourd-SHIXIANG-Wang/dp/9625770046/ref=sr_1_853?s=books&ie=UTF8&qid=1540748685&sr=1-853&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Kuk Sool Won Textbook: 002,"6,082,814","2,022.99",In Hyuk Suh,Hardcover,9993099775, 9993099775, 978-9993099772,https://www.amazon.co.uk/Kuk-Sool-Won-Textbook-002/dp/9993099775/ref=sr_1_813?s=books&ie=UTF8&qid=1540748637&sr=1-813&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
"Less noise, better hearing;: An outline of the essentials of architectural acoustics for the practising architect and engineer,","6,898,713","2,074.00",Hale I Sabine,Hardcover,B0007DOT5C,Not available,Not available,https://www.amazon.co.uk/Less-noise-better-hearing-architectural/dp/B0007DOT5C/ref=sr_1_811?s=books&ie=UTF8&qid=1540748637&sr=1-811&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Green Hills Of Africa.,"5,290,221","2,500.00",E Hemingway,Hardcover,B000IM1PWC,Not available,Not available,https://www.amazon.co.uk/Green-Hills-Africa-Hemingway/dp/B000IM1PWC/ref=sr_1_805?s=books&ie=UTF8&qid=1540748637&sr=1-805&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Cinco sombras,"7,159,696","2,311.93",No Author Specified!!,Hardcover,B000JEDOCI, 9788475308203, 978-8475308203,https://www.amazon.co.uk/Cinco-sombras/dp/B000JEDOCI/ref=sr_1_803?s=books&ie=UTF8&qid=1540748637&sr=1-803&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
The Conditions of Economic Progress,"8,882,729","2,226.00",C. Clark,Hardcover,B0045S0SOQ,Not available,Not available,https://www.amazon.co.uk/Conditions-Economic-Progress-C-Clark/dp/B0045S0SOQ/ref=sr_1_751?s=books&ie=UTF8&qid=1540748576&sr=1-751&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
"[THE TWO SUBTERRANEAN GROTTOES BY (AUTHOR)KUHN, ALVIN BOYD]THE TWO SUBTERRANEAN GROTTOES[HARDCOVER]09-10-2010","8,896,818","2,000.00",Alvin Boyd Kuhn,Hardcover,B0079FAG7Q,Not available,Not available,https://www.amazon.co.uk/SUBTERRANEAN-GROTTOES-AUTHOR-HARDCOVER-09-10-2010/dp/B0079FAG7Q/ref=sr_1_729?s=books&ie=UTF8&qid=1540748556&sr=1-729&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
"[(Song of the Necromancer and Others: The Complete Poems from Weird Tales by Clark Ashton Smith)] [Author: Stephen Jones] published on (March, 2010)","6,165,635","2,000.00",Stephen Jones,Hardcover,B00XX5Z9BE,Not available,Not available,https://www.amazon.co.uk/Song-Necromancer-Others-Complete-published/dp/B00XX5Z9BE/ref=sr_1_594?s=books&ie=UTF8&qid=1540748425&sr=1-594&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Iris Bodemer: Rebus. Jewelry 1997-2013: Schmuck / Jewelry 1997-2013,"2,410,847","2,324.99",Marjan Unger,Hardcover,3897904047, 3897904047, 978-3897904040,https://www.amazon.co.uk/Iris-Bodemer-Jewelry-1997-2013-Schmuck/dp/3897904047/ref=sr_1_382?s=books&ie=UTF8&qid=1540748197&sr=1-382&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Azzedine Alaia,"3,025,101","2,119.99",Groninger Museum,Hardcover,9085866227, 9085866227, 978-9085866220,https://www.amazon.co.uk/Azzedine-Alaia-Groninger-Museum/dp/9085866227/ref=sr_1_381?s=books&ie=UTF8&qid=1540748197&sr=1-381&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
"Surfaces: Color, Substances, and Ritual Applications on African Sculpture (African Expressive Cultures)","2,768,457","2,181.99",Leonard Kahan,Hardcover,0253352517, 0253352517, 978-0253352514,https://www.amazon.co.uk/Surfaces-Substances-Applications-Sculpture-Expressive/dp/0253352517/ref=sr_1_377?s=books&ie=UTF8&qid=1540748197&sr=1-377&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Understanding Tendering and Estimating,"2,518,701","2,230.00",A.A Kwakye,Hardcover,0566074907, 0566074907, 978-0566074905,https://www.amazon.co.uk/Understanding-Tendering-Estimating-Kwakye/dp/0566074907/ref=sr_1_376?s=books&ie=UTF8&qid=1540748197&sr=1-376&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Law of Torts,"3,074,888","2,165.19",Bryan M.E. McMahon,Hardcover,1845928059, 1845928059, 978-1845928056,https://www.amazon.co.uk/Law-Torts-Bryan-M-McMahon/dp/1845928059/ref=sr_1_366?s=books&ie=UTF8&qid=1540748183&sr=1-366&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Geuze & Kriek: The Secret of Lambic Beer,"2,735,398","2,425.99",Jef van den Steen,Hardcover,9020998765, 9020998765, 978-9020998764,https://www.amazon.co.uk/Geuze-Kriek-Secret-Lambic-Beer/dp/9020998765/ref=sr_1_361?s=books&ie=UTF8&qid=1540748183&sr=1-361&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Bone Densitometry for Technologists,"2,058,561","2,000.00",Sydney Lou Bonnick,Hardcover,1461436249, 1461436249, 978-1461436249,https://www.amazon.co.uk/Bone-Densitometry-Technologists-Sydney-Bonnick/dp/1461436249/ref=sr_1_358?s=books&ie=UTF8&qid=1540748183&sr=1-358&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Rogue Trader: Battlefleet Koronus,"2,245,378","2,101.99",Fantasy Flight Games,Hardcover,1589947991, 1589947991, 978-1589947993,https://www.amazon.co.uk/Rogue-Trader-Fantasy-Flight-Games/dp/1589947991/ref=sr_1_357?s=books&ie=UTF8&qid=1540748183&sr=1-357&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Inside the Paddock: Racing Car Transporters at Work,"1,483,905","2,047.06",David Cross,Hardcover,1854432540, 1854432540, 978-1854432544,https://www.amazon.co.uk/Inside-Paddock-Racing-Transporters-Work/dp/1854432540/ref=sr_1_350?s=books&ie=UTF8&qid=1540748164&sr=1-350&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Messerschmitt Me 210 / Me 410 Hornisse (Hornet),"1,334,900","2,150.40",Werner Stocker,Hardcover,1857802713, 1857802713, 978-1857802719,https://www.amazon.co.uk/Messerschmitt-210-410-Hornisse-Hornet/dp/1857802713/ref=sr_1_349?s=books&ie=UTF8&qid=1540748164&sr=1-349&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Beautiful Beasts,"668,846","2,494.63",Camilla de le Bédoyère,Hardcover,1784930288, 1784930288, 978-1784930288,https://www.amazon.co.uk/Beautiful-Beasts-Camilla-B%C3%A9doy%C3%A8re/dp/1784930288/ref=sr_1_347?s=books&ie=UTF8&qid=1540748164&sr=1-347&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Domestic Violence: A Multi-professional Approach for Health Professionals,"4,104,448","2,000.00",June Keeling,Hardcover,033522282X, 033522282X, 978-0335222827,https://www.amazon.co.uk/Domestic-Violence-Multi-professional-Approach-Professionals/dp/033522282X/ref=sr_1_343?s=books&ie=UTF8&qid=1540748164&sr=1-343&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
Fashions in Hair the 1st 5000 Years,"5,057,586","2,000.00",Richard Corson,Hardcover,0391001671, 0391001671, 978-0391001671,https://www.amazon.co.uk/Fashions-Hair-1st-5000-Years/dp/0391001671/ref=sr_1_342?s=books&ie=UTF8&qid=1540748164&sr=1-342&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
The Genesis of Modern Management: Study of the Industrial Revolution in Great Britain (Modern Revivals in Economic & Social History S.),"4,231,220","2,000.00",Sidney Pollard,Hardcover,0751201871, 0751201871, 978-0751201871,https://www.amazon.co.uk/Genesis-Modern-Management-Industrial-Revolution/dp/0751201871/ref=sr_1_339?s=books&ie=UTF8&qid=1540748164&sr=1-339&refinements=p_n_binding_browse-bin%3A492563011%2Cp_36%3A200000-250000
